customer_id,title,first_name,last_name,dob,gender,nationality,email,phone,employment_status,annual_income_gbp,source_channel,consent_obtained,pep_flag,created_at,updated_at,data_masked,address_type,address_line1,address_line2,city,county,postcode,country,raw_address,std_address,std_provider,std_status,classification,geo_lat,geo_lon,is_primary,id_type,id_value_masked,issuing_country,expiry_date,document_present,name_on_document,dob_on_document,address_on_document,upload_channel
CUST-0042,,Liam,Hall,3/9/45,Prefer-Not-To-Say,United States,liam.hall42@gmail.com,4.47033E+11,Salaried,109129.01,BRANCH,TRUE,FALSE,2025-12-10T14:56:47Z,2025-12-06T09:38:47Z,TRUE,Permanent,83 Park Road,,Leeds,West Yorkshire,SE8 5JI,United Kingdom,83 Park Road  Leeds West Yorkshire SE8 5JI,"83 Park Road, Leeds, West Yorkshire, SE8 5JI, United Kingdom",Custom,STANDARDIZED,Residential,55.619716,-0.443105,TRUE,UK_PASSPORT,UKP-BQ90SJMVO,United Kingdom,3/8/48,TRUE,Liam Hall,3/9/45,"83 Park Road, Leeds, SE8 5JI",BRANCH
CUST-0043,Ms,Sophia,Green,4/16/49,Non-Binary,United Kingdom,sophia.green43@gmail.com,4.4708E+11,Unemployed,24436.98,API,TRUE,FALSE,2025-11-26T22:51:47Z,2025-11-21T18:26:47Z,TRUE,Correspondence,3 Main Street,,Manchester,Greater Manchester,EC0 9UV,United Kingdom,3 Main Street  Manchester Greater Manchester EC0 9UV,"3 Main Street, Manchester, Greater Manchester, EC0 9UV, United Kingdom",ISO,STANDARDIZED,PO_Box,50.110122,-1.774513,TRUE,UK_PASSPORT,UKP-1LGG7JPM7,United Kingdom,4/16/50,TRUE,Sophia Green,4/16/49,,API
CUST-0044,Mx,Lucas,Wright,8/14/57,Prefer-Not-To-Say,United States,lucas.wright44@gmail.com,4.47002E+11,Salaried,66482.86,MOBILE,TRUE,FALSE,2025-12-13T05:23:47Z,2025-12-20T11:19:47Z,TRUE,Current,59 High Street,,Sheffield,South Yorkshire,DN0 1VI,United Kingdom,59 High Street  Sheffield South Yorkshire DN0 1VI,"59 High Street, Sheffield, South Yorkshire, DN0 1VI, United Kingdom",,STANDARDIZED,Organization,56.501365,-3.298607,TRUE,UK_PASSPORT,UKP-Y8VYIF6WD,United Kingdom,8/13/61,TRUE,Lucas Wright,8/14/57,"59 High Street, Sheffield, DN0 1VI",MOBILE
CUST-0045,Mr,Elijah,Evans,9/5/90,Unspecified,Ireland,elijah.evans45@gmail.com,4.47962E+11,Retired,34733.45,MOBILE,TRUE,FALSE,2025-10-31T23:41:47Z,2025-12-05T14:11:47Z,TRUE,Current,183 Queens Road,Apartment 41,Birmingham,West Midlands,N5 5DC,United Kingdom,183 Queens Road Apartment 41 Birmingham West Midlands N5 5DC,"183 Queens Road, Birmingham, West Midlands, N5 5DC, United Kingdom",RoyalMail,STANDARDIZED,Residential,51.888365,-4.572451,TRUE,UK_DL,UKDL-FUYAS0YF,United Kingdom,,TRUE,Elijah Evans,9/5/90,"183 Queens Road, Birmingham, N5 5DC",MOBILE
CUST-0046,Mrs,William,Brown,2/19/55,Non-Binary,Australia,william.brown46@gmail.com,4.47544E+11,Student,18371.86,BRANCH,TRUE,FALSE,2025-11-13T00:49:47Z,2025-12-13T22:02:47Z,TRUE,Current,2 Victoria Road,,Birmingham,West Midlands,EC7 5NU,United Kingdom,2 Victoria Road  Birmingham West Midlands EC7 5NU,"2 Victoria Road, Birmingham, West Midlands, EC7 5NU, United Kingdom",Custom,STANDARDIZED,Unknown,56.630952,-4.09404,TRUE,FOREIGN_PASSPORT,CA-P-YRZXHM8L9,Germany,2/18/58,TRUE,William Brown,2/19/55,,BRANCH
CUST-0047,Mx,Isla,King,5/1/81,Female,United States,isla.king47@gmail.com,4.4798E+11,Unemployed,18671.33,API,TRUE,FALSE,2026-01-01T04:01:47Z,2025-11-19T03:08:47Z,TRUE,Business,153 Park Road,Flat 21,Edinburgh,City of Edinburgh,CR5 2UT,United Kingdom,153 Park Road Flat 21 Edinburgh City of Edinburgh CR5 2UT,"153 Park Road, Edinburgh, City of Edinburgh, CR5 2UT, United Kingdom",,STANDARDIZED,Residential,52.797324,-0.231221,TRUE,UK_DL,UKDL-Z36JWB4G,United Kingdom,,TRUE,Isla King,5/1/81,"153 Park Road, Edinburgh, CR5 2UT",API
CUST-0048,Ms,Ava,Smith,3/17/69,Male,India,ava.smith48@gmail.com,4.47512E+11,Unemployed,2543.8,MOBILE,TRUE,FALSE,2025-10-28T04:05:47Z,2025-12-19T19:58:47Z,TRUE,Current,119 Queens Road,Apartment 26,Sheffield,South Yorkshire,W6 6AX,United Kingdom,119 Queens Road Apartment 26 Sheffield South Yorkshire W6 6AX,"119 Queens Road, Sheffield, South Yorkshire, W6 6AX, United Kingdom",ISO,STANDARDIZED,Residential,52.72185,-0.566851,TRUE,UK_DL,UKDL-M3HQ57UY,United Kingdom,,TRUE,Ava Smith,3/17/69,,MOBILE
CUST-0049,Ms,Noah,Davies,4/25/44,Unspecified,Canada,noah.davies49@gmail.com,4.47867E+11,Unemployed,16326.74,API,TRUE,FALSE,2025-11-03T22:07:47Z,2025-12-31T16:22:47Z,TRUE,Permanent,178 Park Road,Apartment 42,Liverpool,Merseyside,NW2 7JE,United Kingdom,178 Park Road Apartment 42 Liverpool Merseyside NW2 7JE,"178 Park Road, Liverpool, Merseyside, NW2 7JE, United Kingdom",Custom,STANDARDIZED,Residential,56.058656,1.162894,TRUE,UK_PASSPORT,UKP-025KFBOSC,United Kingdom,4/23/53,TRUE,Noah Davies,4/25/44,"178 Park Road, Liverpool, NW2 7JE",API
CUST-0050,,James,Green,5/23/57,Female,Germany,james.green50@gmail.com,4.47361E+11,Student,24475,BRANCH,TRUE,FALSE,2025-12-25T23:27:47Z,2026-01-01T20:59:47Z,TRUE,Current,31 New Road,Apartment 16,Manchester,Greater Manchester,E5 9UN,United Kingdom,31 New Road Apartment 16 Manchester Greater Manchester E5 9UN,"31 New Road, Manchester, Greater Manchester, E5 9UN, United Kingdom",,STANDARDIZED,Residential,51.448599,-5.084495,TRUE,UK_DL,UKDL-R6GI0DRI,United Kingdom,,TRUE,James Green,5/23/57,,BRANCH
CUST-0051,,Isla,Walker,12/26/86,Male,Australia,isla.walker51@gmail.com,4.47846E+11,Salaried,119441.08,BRANCH,TRUE,FALSE,2025-12-07T04:47:47Z,2025-11-30T19:40:47Z,TRUE,Current,17 Green Lane,,Liverpool,Merseyside,CR6 3PI,United Kingdom,17 Green Lane  Liverpool Merseyside CR6 3PI,"17 Green Lane, Liverpool, Merseyside, CR6 3PI, United Kingdom",RoyalMail,STANDARDIZED,Residential,50.91416,0.466958,TRUE,UK_DL,UKDL-K23A1MIT,United Kingdom,,TRUE,Isla Walker,12/26/86,"17 Green Lane, Liverpool, CR6 3PI",BRANCH
CUST-0052,Dr,Ava,Smith,2/29/72,Male,India,ava.smith52@gmail.com,4.47371E+11,Unemployed,14082.28,MOBILE,TRUE,FALSE,2025-10-27T18:52:47Z,2025-12-19T17:19:47Z,TRUE,Current,31 Green Lane,Apartment 28,London,Greater London,SE1 3MC,United Kingdom,31 Green Lane Apartment 28 London Greater London SE1 3MC,"31 Green Lane, London, Greater London, SE1 3MC, United Kingdom",Custom,STANDARDIZED,Residential,56.166923,-4.540095,TRUE,UK_DL,UKDL-NJ02NFGI,United Kingdom,,TRUE,Ava Smith,2/29/72,"31 Green Lane, London, SE1 3MC",MOBILE
CUST-0053,Ms,Ella,Wilson,10/20/42,Male,Germany,ella.wilson53@gmail.com,4.47898E+11,Unemployed,1688.31,API,FALSE,FALSE,2025-11-03T13:37:47Z,2025-12-03T02:46:47Z,TRUE,Permanent,62 Station Road,Flat 16,Bristol,Bristol,NW0 5KE,United Kingdom,62 Station Road Flat 16 Bristol Bristol NW0 5KE,"62 Station Road, Bristol, Bristol, NW0 5KE, United Kingdom",,STANDARDIZED,Residential,53.824494,-4.290608,TRUE,UK_DL,UKDL-DZ6S601Z,United Kingdom,,TRUE,Ella Wilson,10/20/42,"62 Station Road, Bristol, NW0 5KE",API
CUST-0054,,Isla,Hall,4/1/94,Non-Binary,United Kingdom,isla.hall54@gmail.com,4.4763E+11,Other,161599.19,MOBILE,TRUE,FALSE,2026-01-03T14:55:47Z,2025-11-17T12:38:47Z,TRUE,Business,80 High Street,Apartment 48,Newcastle upon Tyne,Tyne and Wear,M0 2WA,United Kingdom,80 High Street Apartment 48 Newcastle upon Tyne Tyne and Wear M0 2WA,"80 High Street, Newcastle upon Tyne, Tyne and Wear, M0 2WA, United Kingdom",ISO,STANDARDIZED,Residential,55.48091,-0.454641,TRUE,UK_DL,UKDL-1R7EQE53,United Kingdom,,TRUE,Isla Hall,4/1/94,"80 High Street, Newcastle upon Tyne, M0 2WA",MOBILE
CUST-0055,Mr,Evie,Johnson,8/9/38,Non-Binary,Australia,evie.johnson55@gmail.com,4.47756E+11,Student,8182.52,API,TRUE,FALSE,2025-11-02T23:36:47Z,2026-01-02T07:45:47Z,TRUE,Correspondence,,,Edinburgh,City of Edinburgh,DN1 9LD,United Kingdom,  Edinburgh City of Edinburgh DN1 9LD,", Edinburgh, City of Edinburgh, DN1 9LD, United Kingdom",Custom,STANDARDIZED,Residential,55.630366,1.369897,TRUE,UK_DL,UKDL-MSTP3X5M,United Kingdom,,TRUE,Evie Johnson,8/9/38,,API
CUST-0056,Mr,Ella,Taylor,6/5/81,Non-Binary,France,ella.taylor56@gmail.com,4.47384E+11,Retired,131517.55,MOBILE,TRUE,FALSE,2025-11-12T21:15:47Z,2025-12-16T03:51:47Z,TRUE,Permanent,134 Church Street,,London,Greater London,SE1 9DQ,United Kingdom,134 Church Street  London Greater London SE1 9DQ,"134 Church Street, London, Greater London, SE1 9DQ, United Kingdom",ISO,STANDARDIZED,Residential,53.974745,-2.45512,TRUE,UK_DL,UKDL-ROEMIGJG,United Kingdom,,TRUE,Ella Taylor,6/5/81,"134 Church Street, London, SE1 9DQ",MOBILE
CUST-0057,Ms,Arthur,Johnson,1/16/45,Non-Binary,Ireland,arthur.johnson57@gmail.com,4.47352E+11,Other,120108.2,MOBILE,TRUE,FALSE,2025-11-13T06:15:47Z,2025-12-31T12:23:47Z,TRUE,Permanent,45 Victoria Road,,Glasgow,Glasgow City,NW8 3DO,United Kingdom,45 Victoria Road  Glasgow Glasgow City NW8 3DO,"45 Victoria Road, Glasgow, Glasgow City, NW8 3DO, United Kingdom",RoyalMail,STANDARDIZED,Residential,50.431684,-0.03328,TRUE,UK_PASSPORT,UKP-QEBEM2IFV,United Kingdom,1/16/48,TRUE,Arthur Johnson,1/16/45,"45 Victoria Road, Glasgow, NW8 3DO",MOBILE
CUST-0058,Mx,Mia,Johnson,9/27/00,Non-Binary,United Kingdom,mia.johnson58@gmail.com,4.47999E+11,Retired,61810.58,API,TRUE,FALSE,2025-12-29T23:31:47Z,2025-11-29T23:45:47Z,TRUE,Current,72 Station Road,,London,Greater London,CR8 3UZ,United Kingdom,72 Station Road  London Greater London CR8 3UZ,"72 Station Road, London, Greater London, CR8 3UZ, United Kingdom",Custom,STANDARDIZED,Residential,54.993595,-2.142209,TRUE,UK_DL,UKDL-OBRD47WO,United Kingdom,,FALSE,Mia JohnsonX,,,API
CUST-0059,Dr,Sophia,Evans,10/29/67,Female,India,sophia.evans59@gmail.com,4.47396E+11,Student,1488.9,MOBILE,TRUE,FALSE,2025-12-25T02:36:47Z,2025-11-25T17:04:47Z,TRUE,Current,49 London Road,,Birmingham,West Midlands,W7 0CB,United Kingdom,49 London Road  Birmingham West Midlands W7 0CB,"49 London Road, Birmingham, West Midlands, W7 0CB, United Kingdom",Custom,STANDARDIZED,Residential,50.004784,0.925273,TRUE,UK_PASSPORT,UKP-JH7XEXZGV,United Kingdom,10/28/71,TRUE,Sophia Evans,10/29/67,"49 London Road, Birmingham, W7 0CB",MOBILE
CUST-0060,Mr,Oliver,Hall,11/1/79,Female,Germany,oliver.hall60@gmail.com,4.47422E+11,Other,28982.75,BRANCH,TRUE,FALSE,2025-11-24T04:31:47Z,2025-11-18T15:37:47Z,TRUE,Business,157 Green Lane,Flat 8,Newcastle upon Tyne,Tyne and Wear,SE2 5XC,United Kingdom,157 Green Lane Flat 8 Newcastle upon Tyne Tyne and Wear SE2 5XC,"157 Green Lane, Newcastle upon Tyne, Tyne and Wear, SE2 5XC, United Kingdom",Custom,STANDARDIZED,Residential,56.197242,-4.878918,TRUE,UK_PASSPORT,UKP-ADY20K05Y,United Kingdom,10/31/80,TRUE,Oliver Hall,,,BRANCH
CUST-0061,Mr,Isla,Clark,6/1/57,Prefer-Not-To-Say,Australia,isla.clark61@gmail.com,4.47262E+11,Unemployed,13741.57,BRANCH,TRUE,FALSE,2025-12-20T10:11:47Z,2025-12-24T05:11:47Z,TRUE,Current,111 High Street,,Liverpool,Merseyside,W0 1KG,United Kingdom,111 High Street  Liverpool Merseyside W0 1KG,"111 High Street, Liverpool, Merseyside, W0 1KG, United Kingdom",,STANDARDIZED,Unknown,56.479015,-1.719122,TRUE,UK_DL,UKDL-XA1FS4MG,United Kingdom,,TRUE,Isla Clark,6/1/57,,BRANCH
CUST-0062,Mr,Noah,Evans,8/14/74,Non-Binary,United Kingdom,noah.evans62@gmail.com,4.47705E+11,Salaried,81958.31,API,TRUE,FALSE,2025-12-31T08:39:47Z,2025-12-15T01:05:47Z,TRUE,Current,193 Main Street,Flat 23,London,Greater London,M5 8NY,United Kingdom,193 Main Street Flat 23 London Greater London M5 8NY,"193 Main Street, London, Greater London, M5 8NY, United Kingdom",ISO,STANDARDIZED,Residential,55.728837,-2.569575,TRUE,UK_PASSPORT,UKP-7JH2LKNMI,United Kingdom,8/12/81,TRUE,Noah Evans,8/14/74,,API
CUST-0063,,Poppy,Hill,11/16/78,Female,Canada,poppy.hill63@gmail.com,4.4771E+11,Unemployed,15216.38,API,TRUE,FALSE,2025-12-03T21:22:47Z,2025-12-24T15:12:47Z,TRUE,Permanent,151 London Road,Flat 19,Birmingham,West Midlands,M9 1ZJ,United Kingdom,151 London Road Flat 19 Birmingham West Midlands M9 1ZJ,"151 London Road, Birmingham, West Midlands, M9 1ZJ, United Kingdom",Custom,PARTIAL,Organization,51.848956,-0.916486,TRUE,UK_DL,UKDL-VPD4RXBV,United Kingdom,,TRUE,Poppy Hill,11/16/78,,API
CUST-0064,Dr,Isla,Wilson,2/11/79,Prefer-Not-To-Say,Ireland,isla.wilson64@gmail.com,4.47737E+11,Unemployed,9923.56,BRANCH,TRUE,FALSE,2025-12-08T08:28:47Z,2026-01-05T22:15:47Z,TRUE,Current,182 Victoria Road,Apartment 26,Manchester,Greater Manchester,BFSYG,United Kingdom,182 Victoria Road Apartment 26 Manchester Greater Manchester BFSYG,"182 Victoria Road, Manchester, Greater Manchester, BFSYG, United Kingdom",ISO,STANDARDIZED,Organization,50.231497,-5.146085,TRUE,UK_PASSPORT,UKP-PX52L49WW,United Kingdom,2/11/80,TRUE,Isla Wilson,2/11/79,,BRANCH
CUST-0065,,Sophia,Baker,1/10/59,Non-Binary,Germany,sophia.baker65@gmail.com,4.47035E+11,Other,70672.21,WEB,TRUE,FALSE,2026-01-07T09:36:47Z,2025-12-10T21:53:47Z,TRUE,Permanent,56 Victoria Road,,Liverpool,Merseyside,E1 0QV,United Kingdom,56 Victoria Road  Liverpool Merseyside E1 0QV,"56 Victoria Road, Liverpool, Merseyside, E1 0QV, United Kingdom",RoyalMail,STANDARDIZED,Unknown,54.156408,-3.521262,TRUE,UK_DL,UKDL-TMJ7PDZU,United Kingdom,,TRUE,Sophia Baker,1/10/59,,WEB
CUST-0066,,Lucas,Wright,11/18/49,Male,Ireland,lucas.wright66@gmail.com,4.47584E+11,Other,112539.09,BRANCH,TRUE,FALSE,2025-12-23T03:17:47Z,2025-12-29T20:17:47Z,TRUE,Permanent,186 Victoria Road,Apartment 36,Birmingham,West Midlands,WC5 1HL,United Kingdom,186 Victoria Road Apartment 36 Birmingham West Midlands WC5 1HL,"186 Victoria Road, Birmingham, West Midlands, WC5 1HL, United Kingdom",ISO,STANDARDIZED,Residential,56.207905,-2.898223,TRUE,UK_DL,UKDL-M6HY7T0D,United Kingdom,,TRUE,Lucas Wright,11/18/49,,BRANCH
CUST-0067,,Sophia,Clark,7/29/90,Female,France,sophia.clark67@gmail.com,4.47007E+11,Self-Employed,130351.01,MOBILE,TRUE,TRUE,2025-11-13T14:13:47Z,2025-12-03T14:05:47Z,TRUE,Current,158 Main Street,,Manchester,Greater Manchester,N6 7MA,United Kingdom,158 Main Street  Manchester Greater Manchester N6 7MA,"158 Main Street, Manchester, Greater Manchester, N6 7MA, United Kingdom",RoyalMail,STANDARDIZED,Residential,50.09854,-3.244508,TRUE,UK_DL,UKDL-GY6TKECT,United Kingdom,,TRUE,Sophia Clark,7/29/90,"158 Main Street, Manchester, N6 7MA",MOBILE
CUST-0068,Mrs,Oliver,Smith,10/21/41,Female,United Kingdom,oliver.smith68@gmail.com,4.47332E+11,Self-Employed,130621.11,API,TRUE,FALSE,2025-12-28T14:59:47Z,2025-12-29T11:11:47Z,TRUE,Current,97 High Street,,Edinburgh,City of Edinburgh,NW9 0TB,United Kingdom,97 High Street  Edinburgh City of Edinburgh NW9 0TB,"97 High Street, Edinburgh, City of Edinburgh, NW9 0TB, United Kingdom",ISO,STANDARDIZED,Residential,54.828248,-2.582571,TRUE,UK_DL,UKDL-G7RI0G6H,United Kingdom,,TRUE,Oliver Smith,10/21/41,"97 High Street, Edinburgh, NW9 0TB",API
CUST-0069,Mrs,William,Clark,3/3/54,Male,India,william.clark69@gmail.com,4.473E+11,Salaried,156023.79,BRANCH,TRUE,FALSE,2025-11-13T22:42:47Z,2025-11-18T18:49:47Z,TRUE,Current,186 Station Road,,Sheffield,South Yorkshire,WC3 7JI,United Kingdom,186 Station Road  Sheffield South Yorkshire WC3 7JI,"186 Station Road, Sheffield, South Yorkshire, WC3 7JI, United Kingdom",ISO,STANDARDIZED,Residential,50.276112,-3.46603,TRUE,UK_DL,UKDL-2RFXVLHZ,United Kingdom,,TRUE,William ClarkX,3/3/54,"186 Station Road, Sheffield, WC3 7JI",BRANCH
CUST-0070,Ms,Ava,Young,5/12/98,Non-Binary,Ireland,ava.young70@gmail.com,4.4798E+11,Unemployed,13077.58,MOBILE,FALSE,FALSE,2025-12-21T14:43:47Z,2025-11-17T15:57:47Z,TRUE,Current,124 Main Street,Flat 30,London,Greater London,N7 0CI,United Kingdom,124 Main Street Flat 30 London Greater London N7 0CI,"124 Main Street, London, Greater London, N7 0CI, United Kingdom",ISO,PARTIAL,Residential,53.673725,-0.294633,TRUE,UK_DL,UKDL-P4WYJ9DA,United Kingdom,,TRUE,Ava Young,5/12/98,"124 Main Street, London, N7 0CI",MOBILE
CUST-0071,,Oliver,Walker,5/14/86,Non-Binary,United States,oliver.walker71@gmail.com,4.47318E+11,Student,20632.77,MOBILE,TRUE,FALSE,2025-10-21T22:01:47Z,2025-12-06T14:09:47Z,TRUE,Permanent,128 Station Road,Flat 24,Edinburgh,City of Edinburgh,M6 6BR,United Kingdom,128 Station Road Flat 24 Edinburgh City of Edinburgh M6 6BR,"128 Station Road, Edinburgh, City of Edinburgh, M6 6BR, United Kingdom",,STANDARDIZED,Residential,56.742199,-1.037233,TRUE,UK_PASSPORT,UKP-V94X2HGOA,United Kingdom,5/13/88,TRUE,Oliver Walker,5/14/86,,MOBILE
CUST-0072,Mrs,Ava,Walker,1/27/67,Female,France,ava.walker72@gmail.com,4.47374E+11,Salaried,80759.7,MOBILE,TRUE,FALSE,2025-10-25T08:05:47Z,2025-11-15T14:29:47Z,TRUE,Current,169 New Road,Apartment 33,Liverpool,Merseyside,SE0 8XB,United Kingdom,169 New Road Apartment 33 Liverpool Merseyside SE0 8XB,"169 New Road, Liverpool, Merseyside, SE0 8XB, United Kingdom",RoyalMail,STANDARDIZED,Residential,56.470596,-0.03243,TRUE,UK_PASSPORT,UKP-Y0PRZVS2I,United Kingdom,1/26/71,TRUE,Ava Walker,1/27/67,"169 New Road, Liverpool, SE0 8XB",MOBILE
CUST-0073,Dr,Noah,Davies,not-a-date,Male,United States,noah.davies73@gmail.com,4.47289E+11,Other,145065.9,BRANCH,TRUE,FALSE,2025-10-13T22:09:47Z,2025-11-27T09:18:47Z,TRUE,Current,173 Queens Road,,Newcastle upon Tyne,Tyne and Wear,MMNZV,United Kingdom,173 Queens Road  Newcastle upon Tyne Tyne and Wear MMNZV,"173 Queens Road, Newcastle upon Tyne, Tyne and Wear, MMNZV, United Kingdom",,STANDARDIZED,Residential,51.868848,-0.001275,TRUE,UK_PASSPORT,UKP-CW2G9O9YP,United Kingdom,1/5/42,TRUE,Noah DaviesX,1/6/38,"173 Queens Road, Newcastle upon Tyne, MMNZV",BRANCH
CUST-0074,,Noah,Adams,8/10/65,Unspecified,France,noah.adams74@gmail.com,4.47893E+11,Other,66787.08,MOBILE,TRUE,FALSE,2025-11-03T18:12:47Z,2026-01-05T20:03:47Z,TRUE,Current,31 Park Road,,Birmingham,West Midlands,DN8 4EF,United Kingdom,31 Park Road  Birmingham West Midlands DN8 4EF,"31 Park Road, Birmingham, West Midlands, DN8 4EF, United Kingdom",,STANDARDIZED,Residential,54.967825,-4.41636,TRUE,UK_DL,UKDL-U7OL7E6K,United Kingdom,,TRUE,Noah AdamsX,8/10/65,"31 Park Road, Birmingham, DN8 4EF",MOBILE
CUST-0075,Ms,Olivia,Taylor,12/28/36,Unspecified,Ireland,olivia.taylor75@gmail.com,4.47574E+11,Unemployed,183.26,WEB,TRUE,FALSE,2025-11-30T06:41:47Z,2026-01-06T05:28:47Z,TRUE,Current,66 Queens Road,,Manchester,Greater Manchester,SW8 5QZ,United Kingdom,66 Queens Road  Manchester Greater Manchester SW8 5QZ,"66 Queens Road, Manchester, Greater Manchester, SW8 5QZ, United Kingdom",,STANDARDIZED,Residential,54.560697,-3.257811,TRUE,UK_DL,UKDL-N1GN81EJ,United Kingdom,,TRUE,Olivia Taylor,12/28/36,"66 Queens Road, Manchester, SW8 5QZ",WEB
CUST-0076,Mr,Elijah,Clark,9/30/84,Non-Binary,France,elijah.clark76@gmail.com,4.47062E+11,Other,41340.24,API,TRUE,FALSE,2025-11-28T00:45:47Z,2025-12-15T09:56:47Z,TRUE,Permanent,129 Green Lane,,Manchester,Greater Manchester,E1 4YO,United Kingdom,129 Green Lane  Manchester Greater Manchester E1 4YO,"129 Green Lane, Manchester, Greater Manchester, E1 4YO, United Kingdom",RoyalMail,STANDARDIZED,Residential,51.094264,-3.96094,TRUE,FOREIGN_PASSPORT,SG-P-9JHCAZ89F,France,9/28/94,TRUE,Elijah Clark,9/30/84,"129 Green Lane, Manchester, E1 4YO",API
CUST-0077,,Lucas,King,11/14/72,Female,United States,lucas.king77@gmail.com,4.47814E+11,Salaried,68740.79,BRANCH,TRUE,FALSE,2025-11-09T13:09:47Z,2026-01-05T01:59:47Z,TRUE,Current,33 Green Lane,Apartment 42,Edinburgh,City of Edinburgh,M4 9CG,United Kingdom,33 Green Lane Apartment 42 Edinburgh City of Edinburgh M4 9CG,"33 Green Lane, Edinburgh, City of Edinburgh, M4 9CG, United Kingdom",ISO,STANDARDIZED,Residential,52.139728,-1.41081,TRUE,UK_PASSPORT,UKP-1RXIV432W,United Kingdom,11/14/74,TRUE,Lucas King,11/14/72,"33 Green Lane, Edinburgh, M4 9CG",BRANCH
CUST-0078,,Olivia,Adams,12/28/02,Female,India,olivia.adams78@gmail.com,4.47969E+11,Self-Employed,109749.88,MOBILE,TRUE,FALSE,2025-10-18T00:55:47Z,2025-12-08T19:39:47Z,TRUE,Current,94 Main Street,,Liverpool,Merseyside,W7 8QC,United Kingdom,94 Main Street  Liverpool Merseyside W7 8QC,"94 Main Street, Liverpool, Merseyside, W7 8QC, United Kingdom",Custom,STANDARDIZED,Residential,55.935873,0.14578,TRUE,UK_PASSPORT,UKP-4WCO5OEQX,United Kingdom,12/27/07,TRUE,Olivia Adams,12/28/02,"94 Main Street, Liverpool, W7 8QC",MOBILE
CUST-0079,Mr,Oliver,Walker,7/9/41,Non-Binary,Australia,oliver.walker79@gmail.com,4.47592E+11,Other,36360.87,WEB,TRUE,FALSE,2026-01-05T12:26:47Z,2026-01-02T06:04:47Z,TRUE,Current,125 Green Lane,Flat 26,Edinburgh,City of Edinburgh,NW2 7FH,United Kingdom,125 Green Lane Flat 26 Edinburgh City of Edinburgh NW2 7FH,"125 Green Lane, Edinburgh, City of Edinburgh, NW2 7FH, United Kingdom",Custom,STANDARDIZED,Residential,51.30834,-2.964439,TRUE,UK_DL,UKDL-K0BPCIKI,United Kingdom,,TRUE,Oliver WalkerX,7/9/41,"125 Green Lane, Edinburgh, NW2 7FH",WEB
CUST-0080,,Arthur,Wright,7/20/46,Female,United Kingdom,arthur.wright80@gmail.com,4.47724E+11,Retired,164060.53,API,TRUE,FALSE,2025-11-25T06:30:47Z,2025-11-27T13:53:47Z,TRUE,Current,43 Victoria Road,,Sheffield,South Yorkshire,SE9 9CH,United Kingdom,43 Victoria Road  Sheffield South Yorkshire SE9 9CH,"43 Victoria Road, Sheffield, South Yorkshire, SE9 9CH, United Kingdom",ISO,STANDARDIZED,Residential,53.658979,0.865375,TRUE,UK_PASSPORT,UKP-86HF4I8A1,United Kingdom,7/18/53,TRUE,Arthur Wright,7/20/46,,API
CUST-0081,Ms,Evie,Brown,12/1/87,Female,Australia,evie.brown81@gmail.com,4.47499E+11,Retired,107441,BRANCH,FALSE,FALSE,2025-10-19T03:55:47Z,2025-11-25T00:08:47Z,TRUE,Current,134 Station Road,Apartment 25,Sheffield,South Yorkshire,EC6 5DE,United Kingdom,134 Station Road Apartment 25 Sheffield South Yorkshire EC6 5DE,"134 Station Road, Sheffield, South Yorkshire, EC6 5DE, United Kingdom",ISO,STANDARDIZED,Residential,53.752734,-1.547308,TRUE,UK_DL,UKDL-994QTWZI,United Kingdom,,TRUE,Evie Brown,,"134 Station Road, Sheffield, EC6 5DE",BRANCH
CUST-0082,Ms,Olivia,Brown,4/10/36,Unspecified,India,olivia.brown82@gmail.com,4.4728E+11,Unemployed,17461.24,BRANCH,TRUE,FALSE,2025-12-16T14:18:47Z,2026-01-11T05:38:47Z,TRUE,Permanent,10 London Road,,Manchester,Greater Manchester,E8 4WT,United Kingdom,10 London Road  Manchester Greater Manchester E8 4WT,"10 London Road, Manchester, Greater Manchester, E8 4WT, United Kingdom",RoyalMail,STANDARDIZED,Residential,53.460579,-5.425027,TRUE,UK_PASSPORT,UKP-XPAKFRZWZ,United Kingdom,4/8/46,TRUE,Olivia BrownX,4/10/36,,BRANCH
CUST-0083,Ms,Oliver,Adams,12/19/64,Male,Ireland,oliver.adams83@gmail.com,4.47043E+11,Retired,36835.46,API,TRUE,FALSE,2025-12-08T23:30:47Z,2025-12-24T04:48:47Z,TRUE,Current,30 Green Lane,,Glasgow,Glasgow City,NW9 4WO,United Kingdom,30 Green Lane  Glasgow Glasgow City NW9 4WO,"30 Green Lane, Glasgow, Glasgow City, NW9 4WO, United Kingdom",Custom,STANDARDIZED,Unknown,55.302313,1.228671,TRUE,UK_DL,UKDL-OOU0W78A,United Kingdom,,TRUE,Oliver Adams,12/19/64,"30 Green Lane, Glasgow, NW9 4WO",API
